"TERMN_ID","TERMN_STATN_NM","SBWL_NM","TERMN_ADDR","TERMN_TLNO","LSAT_CNTR_TLNO","TERMN_FXNO","TERMN_EMADD","TERMN_HMPG_URL","TERMN_TPCD","TRNSO_MEAN_TPCD","TERMN_XCRD","TERMN_YCRD","CITY_CD","ROAD_NM_ADDR","DATA_CONNO","OPERT_TPCD","OCCRR_DTM","CNTCT_BGN_DTM","CNTCT_PRCES_DTM","CNTCT_PRCES_STCD","TRNSA_ID"
3600031,강촌정류소,강촌,강원도 춘천시 남산면 강촌리,"","","","","","2","6",368041,579590,"10170",,364,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600032,강포리정류소,강포리,강원도 철원군 갈말읍 강포리,"","","","","","2","6",338152,612824,"10110",,365,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600037,개야리정류소,개야리,강원도 홍천군 서면 개야리,"","","","","","2","6",367753,565257,"10070",,366,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600041,거진종합버스터미널,거진,강원도 고성군 거진읍 거진리 304-6,"033-682-2723","","","","","1","6",439812,649290,"10150",강원도 고성군 거진읍 거진길 21-2,367,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600042,거창시외버스터미널,거창,경상남도 거창군 거창읍 대평리 1005,"055-942-3601","","","","","1","6",393173,343007,"7110",경상남도 거창군 거창읍 강남로 236,368,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600045,건양대정류소,건양대,충청남도 논산시 은진면 와야리,"","","","","","2","6",320287,398170,"3030",,369,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600048,격포터미널,격포,전라북도 부안군 변산면 격포리 302-2,"063-581-5035","","","","","1","6",261769,337256,"9080",전라북도 부안군 변산면 격포항길 2,370,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600049,경산시외버스터미널,경산,경상북도 경산시 중방동 863-11,"1688-0248","","","","","1","6",466833,358591,"4010",경상북도 경산시 경안로 196,371,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600050,경주시외버스터미널,경주,경상북도 경주시 노서동 160-2,"1666-5599","","","","","1","6",508827,360651,"4020",경상북도 경주시 강변로 184,372,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600051,계동정류소,계동,충청남도 서천군 마서면 계동리,"","","","","","2","6",283767,385697,"3110",,373,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600052,계룡정류소,계룡,충청남도 공주시 계룡면 월암리,"","","","","","2","6",323234,418050,"3020",,374,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600055,고령시외버스정류장,고령,경상북도 고령군 고령읍 헌문리 50-3,"1666-4455","","","","","1","6",424720,347847,"4110",경상북도 고령군 대가야읍 중앙로 29,375,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600057,고북정류소,고북,충청남도 서산시 고북면 가구리 618-8,"041-663-2007","","","","","1","6",269046,452843,"3050",충청남도 서산시 고북면 고북1로 300-1,376,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600058,고석평정류소,고석평,강원도 인제군 상남면 상남리,"","","","","","2","6",422252,584019,"10140",,377,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600059,고성여객자동차터미널,고성,경상남도 고성군 고성읍 송학리 416-2,"1666-0081","","","","","1","6",430059,264835,"7120",경상남도 고성군 고성읍 송학고분로 339,378,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600070,곡성버스터미널,곡성,전라남도 곡성군 곡성읍 읍내리 244-4,"061-363-3919","","","","","1","6",335966,297980,"5080",전라남도 곡성군 곡성읍 군청로 6,379,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600074,공근정류소,공근,강원도 횡성군 공근면 학담리,"","","","","","2","6",396949,548095,"10080",,380,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600075,공단정류소,공단,경상북도 구미시 공단동,"","","","","","2","6",435093,390125,"4030",,381,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600076,공도정류소,공도,경기도 안성시 공도읍 용두리 273-1,"","","","","","1","6",326035,488911,"1270",경기도 안성시 공도읍 공도로 51-7,382,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600077,공암정류소,공암,충청남도 공주시 반포면 공암리,"","","","","","2","6",333342,422103,"3020",,383,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600083,관기공동정류장,관기,충청북도 보은군 마로면 관기리 365-19,"043-542-2622","","","","","1","6",384135,426043,"11030",충청북도 보은군 마로면 관기송현로 75,384,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600084,관인정류소,관인,경기도 포천시 관인면 탄동리,"","","","","","2","6",334483,617493,"1260",,385,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600085,광능내정류소,광능내,경기도 남양주시 진접읍 부평리,"","","","","","2","6",330165,571807,"1120",,386,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600086,광덕산정류소,광덕산,강원도 화천군 사내면 광덕리,"","","","","","2","6",351383,611119,"10120",,387,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600090,광시정류소,광시,충청남도 예산군 광시면 광시리,"","","","","","2","6",290542,439319,"3130",,388,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600094,광정정류소,광정,충청남도 공주시 정안면 광정리,"","","","","","2","6",321606,445924,"3020",,389,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600100,주암공용버스터미널,주암,전라남도 순천시 주암면 광천리 163-4,"061-753-5654","","","","","1","6",330352,275590,"5040",전라남도 순천시 주암면 동주로 2040-1,390,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600101,광탄정류소,광탄,경기도 양평군 용문면 광탄리,"","","","","","2","6",367682,545153,"1190",,391,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600102,광혜원터미널,광혜원,충청북도 진천군 광혜원면 광혜원리 92-1,"043-535-3030","","","","","1","6",350777,487779,"11060",,392,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600106,구기정류소,구기,경상남도 밀양시 청도면 구기리,"","","","","","2","6",456942,327873,"7040",,393,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600108,구례공영버스터미널,구례,전라남도 구례군 구례읍 봉남리 1,"061-780-2731","","","","","1","6",351777,289870,"5090",전라남도 구례군 구례읍 중앙로 8,394,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600109,구룡정류소,구룡,충청남도 부여군 구룡면 태양리,"","","","","","2","6",293440,406255,"3100",,395,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600110,구룡사정류소,구룡사,강원도 원주시 소초면 학곡리,"","","","","","2","6",404324,533663,"10010",,396,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600114,구인사정류소,구인사,충청북도 단양군 영춘면 백자리,"","","","","","2","6",442985,492900,"11090",,397,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600115,구지정류소,구지,대구광역시 달성군 구지면 창리,"","","","","","2","6",437612,340013,"4000",,398,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600116,구천동정류소,구천동,전라북도 무주군 설천면 삼공리,"","","","","","2","6",380080,366815,"9070",,399,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600118,국제대정류소,국제대,경기도 평택시 장안동,"","","","","","2","6",318273,496536,"1220",,400,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600119,군단앞정류소,군단앞,경기도 포천시 자작동,"","","","","","2","6",328161,585684,"1260",,401,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600121,군산시외버스터미널,군산,전라북도 군산시 경암동 614-2,"063-442-3747","","","","","1","6",285161,375991,"9010",전라북도 군산시 해망로 18,402,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600123,군위시외버스공용터미널,군위,경상북도 군위군 군위읍 동부리 670-8,"054-383-2158","","","","","1","6",451297,403432,"4120",경상북도 군위군 군위읍 중앙길 12,403,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600125,귀래정류소,귀래,강원도 원주시 귀래면 운남리,"","","","","","2","6",389943,507564,"10010",,404,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600126,규암정류소,규암,충청남도 부여군 규암면 반신리,"","","","","","2","6",300282,408952,"3100",,405,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600127,금곡정류소,금곡,경상남도 진주시 금곡면 두문리,"","","","","","2","6",417269,277015,"7070",,406,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600128,금대리정류소,금대리,경기도 가평군 가평읍 금대리,"","","","","","2","6",359369,573812,"1180",,407,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600131,금호정류소,금호,경상북도 영천시 금호읍 덕성리,"","","","","","2","6",478625,370368,"4090",,408,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600132,기산정류소,기산,충청남도 서천군 시산면 화신리,"","","","","","2","6",288637,386739,"3110",,409,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600133,기장정류소,기장,부산광역시 기장군 기장읍 동부리,"","","","","","2","6",511271,294092,"7000",,410,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600134,기지시정류소,기지시,충청남도 당진시 송악면 기지시리,"","","","","","2","6",283859,478882,"3090",,411,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600139,김포공항정류소,김포공항,서울특별시 강서구 공항동,"","","","","","2","6",294384,551569,"1000",,412,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600142,꽃동네정류소,꽃동네,충청북도 음성군 맹동면 인곡리,"","","","","","2","6",362357,482261,"11080",,413,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600143,나로도공용터미널,나로도,전라남도 고흥군 봉래면 신금리 878-343,"","","","","","2","6",350599,207399,"5070",전라남도 고흥군 봉래면 축정1길 25,414,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600145,낙동정류소,낙동,경상북도 상주시 낙동면 낙동리 687,"054-533-8521","","","","","1","6",426939,418064,"4060",경상북도 상주시 낙동면 영남제일로 87,415,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600146,낙산종합버스터미널,낙산,강원도 양양군 강현면 주청리 120-1,"033-672-2477","","","","","1","6",455288,612938,"10160",강원도 양양군 강현면 동해대로 3087,416,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600147,낙서정류소,낙서,경상남도 의령군 낙서면 전화리,"054-533-4798","","","","","1","6",434366,320550,"7150",,417,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600149,남교정류소,남교,강원도 인제군 북면 용대리,"","","","","","2","6",425850,620267,"10140",,418,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600151,남면정류소,남면,충청남도 태안군 남면 신장리,"","","","","","2","6",247940,453911,"3150",,419,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600160,남원공용버스터미널,남원,전라북도 남원시 동충동 37-1,"1688-6021","","","","","1","6",344606,312437,"9030",전라북도 남원시 용성로 109,420,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600162,창녕시외버스남지정류소,남지,경상남도 창녕군 남지읍 남지리,"","","","","","2","6",444178,310354,"7160",,421,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600163,남창정류소,남창,전라남도 해남군 북평면 남창리,"","","","","","2","6",273998,201622,"5210",,422,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600164,남청주정류소,남청주,충청북도 청주시 분평동 335-1,"1688-4321","","","","","1","6",353622,445363,"11000",충청북도 청주시 서원구 1순환로 1012,423,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600165,남해시외버스터미널,남해,경상남도 남해군 남해읍 북변리 316-3,"055-863-5056","","","","","1","6",390905,249313,"7130",경상남도 남해군 남해읍 남해대로 2835,424,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600169,내면시외버스터미널,내면,강원도 홍천군 내면 창촌리 1573-12,"","","","","","1","6",434627,574709,"10070",,425,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600174,내촌정류소,내촌,강원도 홍천군 내촌면 도관리,"","","","","","2","6",407881,579265,"10070",,426,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600175,내촌포천정류소,내촌포천,경기도 포천시 내촌면 내리,"","","","","","2","6",332127,576191,"1260",,427,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600177,노성정류소,노성,충청남도 논산시 노성면 읍내리,"","","","","","2","6",322077,408780,"3030",,428,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600178,노원역정류소,노원역,서울특별시 노원구 상계동,"","","","","","2","6",317226,562059,"1000",,429,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600182,녹전정류소,녹전,강원도 영월군 중동면 녹전리,"","","","","","2","6",460660,504967,"10090",,430,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600183,논산시외버스공용터미널,논산,충청남도 논산시 취암동 1045-1,"041-735-2372","","","","","1","6",318209,400674,"3030",충청남도 논산시 계백로 1000,431,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600184,논티정류소,논티,충청남도 부여군 구룡면 논티리,"","","","","","2","6",292978,405613,"3100",,432,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600185,농암정류소,농암,경상북도 문경시 농암면 농암리 185,"054-571-4300","","","","","1","6",400583,444452,"4050",경상북도 문경시 농암면 농암길 45,433,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600186,늘피정류소,늘피,경상북도 상주시 화북면 장암리,"","","","","","2","6",391668,442706,"4060",,434,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600187,능서정류소,능서,경기도 여주군 능서면 신지리,"","","","","","2","6",362322,521978,"1310",,435,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600188,다목시외버스터미널,다목리,강원도 화천군 상서면 다목리 497-1,"","","","","","2","6",359295,619281,"10120",강원도 화천군 상서면 수피령로 1297,436,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600190,다인정류소,다인,경상북도 의성군 다인면 서릉리,"","","","","","2","6",432078,427487,"4200",,437,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600192,단밀정류소,단밀,경상북도 의성군 단밀면 속암리,"","","","","","2","6",434579,419447,"4200",,438,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600195,단월정류소,단월,경기도 양평군 단월면 보룡리,"","","","","","2","6",371446,547902,"1190",,439,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600196,단촌정류소,단촌,경상북도 의성군 단촌면 세촌리 818-12,"054-833-3077","","","","","1","6",460274,425049,"4200",경상북도 의성군 단촌면 신기길 47,440,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600203,대강정류소,대강,충청북도 단양군 대강면 장림리,"","","","","","2","6",431821,480126,"11090",,441,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600210,서부정류장,대구서부,대구광역시 남구 대명동 1135-1,"1688-2824","","","","","1","6",450591,359790,"4000",대구광역시 남구 월배로 496,442,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600212,대둔산공용버스터미널,대둔산,전라북도 완주군 운주면 산북리 611-33,"","","","","","1","6",340268,391062,"9100",전라북도 완주군 운주면 대둔산공원길 11,443,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600213,대룡정류소,대룡,충청남도 공주시 신풍면 대룡리,"","","","","","2","6",305173,432903,"3020",,444,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600215,대림동산정류소,대림동산,경기도 안성시 공도읍 마정리,"","","","","","2","6",329326,490133,"1270",,445,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600217,대병정류소,대병,경상남도 합천군 대병면 회양리,"","","","","","2","6",401436,324504,"7200",,446,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600219,대산공용정류장,대산,전라북도 고창군 대산면 산정리,"063-564-0855","","","","","2","6",272956,305298,"9060",,447,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600220,대성리정류소,대성리,경기도 가평군 청평면 대성리,"","","","","","2","6",345400,564821,"1180",,448,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600221,대소버스공동정류장,대소,충청북도 음성군 대소면 오산리 101-4,"043-877-5957","","","","","1","6",354121,485465,"11080",충청북도 음성군 대소면 산내로 308,449,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600222,대신버스영업소,대신,경기도 여주군 대신면 율촌리,"","","","","","2","6",363344,530253,"1310",,450,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600223,대야공용버스터미널,대야,전라북도 군산시 대야면 지경리 731-2,"063-451-2441","","","","","1","6",292850,372497,"9010",전라북도 군산시 대야면 번영로 891,451,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600225,대의정류소,대의,경상남도 의령군 대의면 마쌍리,"","","","","","2","6",409914,308061,"7150",,452,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600232,대진시외버스터미널,대진,강원도 고성군 현내면 철통리 산12-1,"033-681-0404","","","","","1","6",437485,654441,"10150",강원도 고성군 현내면 금강산로 196,453,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600233,대진대정류소,대진대,경기도 포천시 선단동,"","","","","","2","6",326883,583855,"1260",,454,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600238,대현시외버스정류소,대현,경상북도 봉화군 석포면 대현리,"","","","","","2","6",489584,495912,"4130",,455,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600239,대화시외버스터미널,대화,강원도 평창군 대화면 대화리 1012-7,"033-333-2063","","","","","1","6",440236,544341,"10060",강원도 평창군 대화면 대화3길 10,456,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600240,대흥정류소,대흥,충청남도 예산군 대흥면 동서리,"","","","","","2","6",292122,445975,"3130",,457,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600242,덕구온천정류소,덕구온천,경상북도 울진군 북면 덕구리,"","","","","","2","6",514359,498251,"4190",,458,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600243,덕다리정류소,덕다리,강원도 인제군 기린면 현리,"","","","","","2","6",427918,593742,"10140",,459,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600244,덕산진천정류소,덕산진천,충청북도 진천군 덕산면 용몽리 594-24,"","","","","","1","6",356418,478884,"11060",충청북도 진천군 덕산면 초금로 767,460,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600248,덕주사정류소,덕주사,충청북도 제천시 한수면 송계리,"","","","","","2","6",408021,473669,"11020",,461,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600252,도개정류소,도개,경상북도 구미시 도개면 궁기리,"","","","","","2","6",429980,411000,"4030",,462,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600253,도계버스터미널,도계,강원도 삼척시 도계읍 전두리 110,"033-541-0380","","","","","1","6",492675,514124,"10050",강원도 삼척시 도계읍 강원남부로 1342,463,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600257,도리원시외버스정류장,도리원,경상북도 의성군 봉양면 화전리 110,"054-832-2059","","","","","1","6",452215,410963,"4200",경상북도 의성군 봉양면 도리원1길 38,464,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600259,도평리정류소,도평리,경기도 포천시 이동면 도평리,"","","","","","2","6",346217,606246,"1260",,465,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600261,독천터미널,독천,전라남도 영암군 학산면 독천리 1237-25,"061-472-3353","","","","","1","6",269194,237217,"5150",전라남도 영암군 학산면 영산로 6,466,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600274,동탄정류소,동탄,경기도 화성시 반송동,"","","","","","2","6",317448,511210,"1230",,467,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600283,두촌정류소,두촌,강원도 홍천군 두촌면 자은리,"","","","","","2","6",401882,585142,"10070",,468,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600284,둔내시외버스터미널,둔내,강원도 횡성군 둔내면 둔방내리 89-7,"","","","","","2","6",419022,545723,"10080",강원도 횡성군 둔내면 경강로둔방10길 12,469,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600287,리조트정류소,리조트,전라북도 무주군 설천면 심곡리,"","","","","","2","6",376358,365790,"9070",,470,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600288,마량버스여객터미널,마량,전라남도 강진군 마량면 마량리 987-43,"","","","","","2","6",291520,206597,"5060",전라남도 강진군 마량면 마량4길 11,471,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600290,마산시외버스터미널,마산,경상남도 창원시 마산회원구 합성동 267,"1688-3233","","","",http://www.masantr.com,"1","6",453304,293504,"7090",경상남도 창원시 마산회원구 3·15대로 756,472,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600292,마석정류소,마석,경기도 남양주시 화도읍 창현리,"","","","","","2","6",338790,561210,"1120",,473,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600295,마전시내버스터미널,마전,충청남도 금산군 추부면 마전리 503-21,"","","","","","2","6",352312,398939,"3080",충청남도 금산군 추부면 대학로 32-9,474,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600296,마차정류소,마차,강원도 영월군 북면 마차리,"","","","","","2","6",440709,517243,"10090",,475,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600297,마천정류소,마천,경상남도 함양군 마천면 가흥리,"","","","","","2","6",369845,310923,"7190",,476,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600300,만리포정류소,만리포,충청남도 태안군 소원면 의항리,"","","","","","2","6",234448,466323,"3150",,477,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600302,만세교정류소,만세교,경기도 포천시 신북면 만세교리,"","","","","","2","6",334359,596348,"1260",,478,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600303,매포정류소,매포,충청북도 단양군 매포읍 평동리,"","","","","","2","6",427252,492374,"11090",,479,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600304,맹동정류소,맹동,충청북도 음성군 맹동면 쌍정리,"","","","","","2","6",361438,480740,"11080",,480,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600305,면소정류소,면소,강원도 평창군 방림면 방림리,"","","","","","2","6",434994,536095,"10060",,481,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600310,모곡정류소,모곡,강원도 홍천군 서면 모곡리,"","","","","","2","6",364578,565114,"10070",,482,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600311,모란정류소,모란,충청남도 공주시 정안면 화봉리,"","","","","","2","6",321581,437531,"3020",,483,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600312,모란시장정류소,모란시장,경기도 성남시 중원구 성남동,"","","","","","2","6",323112,536845,"1010",,484,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600314,목계정류소,목계,충청북도 충주시 엄정면 목계리 297-3,"043-852-1706","043-852-1706","","","","1","6",390323,497519,"11010",충청북도 충주시 엄정면 구룡로 463,485,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600322,무주공용버스터미널,무주,전라북도 무주군 무주읍 당산리 1229,"063-322-2245","","","","","1","6",369934,378334,"9070",전라북도 무주군 무주읍 한풍루로 351,486,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600323,안성시외버스터미널,무주안성,전라북도 무주군 안성면 장기리 1506-10,"063-323-0292","","","","","1","6",368939,363110,"9070",전라북도 무주군 안성면 시장윗길 6-3,487,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600324,문경공용버스정류장,문경,경상북도 문경시 문경읍 하리 202-1,"1666-0343","","","","","1","6",409798,459185,"4050",경상북도 문경시 문경읍 새재로 458,488,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600326,문곡정류소,문곡,강원도 영월군 북면 문곡리,"","","","","","2","6",438431,516809,"10090",,489,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600327,문막정류소,문막,강원도 원주시 문막읍 문막리,"","","","","","2","6",385215,524230,"10010",,490,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600331,문혜리정류소,문혜리,강원도 철원군 갈말읍 문혜리,"","","","","","2","6",340701,620432,"10110",,491,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600332,물치정류소,물치,강원도 양양군 강현면 물치리,"","","","","","2","6",453455,616910,"10160",,492,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600333,미다리정류소,미다리,강원도 인제군 상남면 상남리,"","","","","","2","6",419246,579736,"10140",,493,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600335,미륵리정류소,미륵리,충청북도 충주시 수안보면 미륵리,"","","","","","2","6",408072,469170,"11010",,494,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600336,미원정류소,미원,충청북도 청주시 상당구 미원면 미원리 440-6,"043-297-3115","","","","","1","6",369252,447838,"11000",충청북도 청주시 상당구 미원면 단재로 2403,495,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600339,미탄정류소,미탄,강원도 평창군 미탄면 창리,"","","","","","2","6",444377,526765,"10060",,496,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600343,방림정류소,방림,강원도 평창군 방림면 방림리,"","","","","","2","6",437252,536729,"10060",,497,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
3600345,방어진시외버스정류장,방어진,울산광역시 동구 방어동 127-6,"","","","","","2","6",529633,321691,"6000",울산광역시 동구 내진길 9,498,I,"20191127122825","20191210023800","20191210023813",F,ptp_tx_191210143800001000
